Gender,Age,Senior Citizen,Married,Dependents,Referred a Friend,Number of Referrals,Tenure in Months,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Paperless Billing,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Satisfaction Score,Churn Label,CLTV,Contract_One Year,Contract_Two Year,Payment Method_Credit Card,Payment Method_Mailed Check
0,60,0,1,0,1,8,44,1,44.87,0,1,20,1,1,1,0,0,0,0,0,1,61.5,2722.2,0.0,150,1974.28,3,0,2059,1,0,1,0
1,64,0,1,1,1,10,42,1,16.67,1,1,17,1,1,0,0,1,0,0,1,1,69.4,3058.3,0.0,0,700.1400000000001,3,0,4701,0,0,0,0
1,27,0,1,1,1,1,72,1,35.33,1,0,0,0,0,0,0,0,0,0,0,0,24.75,1769.6,0.0,0,2543.76,3,0,6232,0,1,0,0
0,26,0,1,0,1,3,71,1,9.5,1,1,76,1,1,1,1,1,1,1,1,0,91.05,6293.75,0.0,0,674.5,3,0,4644,0,1,1,0
0,20,0,1,0,1,5,23,1,14.53,1,1,48,0,0,0,1,1,1,1,1,1,73.65,1642.75,0.0,0,334.19,5,0,2590,0,0,1,0
0,35,0,0,0,0,0,30,1,9.27,0,0,0,0,0,0,0,0,0,0,0,0,19.4,578.5,0.0,0,278.1,3,0,3986,0,1,1,0
1,40,0,0,0,0,0,35,1,49.13,1,0,0,0,0,0,0,0,0,0,0,0,26.2,954.9,0.0,0,1719.5500000000002,3,0,4419,1,0,0,0
1,54,0,0,0,0,0,1,1,15.9,0,1,27,0,0,0,0,0,0,0,0,1,43.85,43.85,0.0,10,15.9,4,0,5913,0,0,0,0
1,22,0,0,0,0,0,22,1,15.77,0,1,42,0,0,0,0,0,0,0,1,1,69.7,1490.4,0.0,0,346.94,3,0,4838,0,0,1,0
1,26,0,1,0,1,5,7,0,0.0,0,1,58,1,1,1,0,0,0,0,1,0,38.55,280.0,0.0,0,0.0,4,0,3345,0,1,1,0
0,46,0,0,0,0,0,36,0,0.0,0,1,9,1,1,1,1,0,1,1,1,1,53.1,1901.25,0.0,0,0.0,3,0,2751,0,1,1,0
0,39,0,1,1,1,7,34,1,9.66,0,0,0,0,0,0,0,0,0,0,0,0,20.65,716.4,0.0,0,328.44,3,0,5099,0,0,1,0
1,25,0,1,0,1,1,72,1,32.67,1,1,48,1,1,1,0,0,0,0,1,0,64.45,4720.0,0.0,0,2352.24,3,0,6330,0,1,1,0
1,48,0,1,1,1,9,36,1,34.79,1,0,0,0,0,0,0,0,0,0,0,0,25.1,930.95,0.0,0,1252.44,3,0,3040,0,1,1,0
0,35,0,1,1,1,3,71,1,34.53,1,1,19,1,1,1,1,0,0,0,0,1,95.15,6770.85,0.0,0,2451.63,3,0,5647,1,0,1,0
1,33,0,1,0,1,1,17,1,28.83,0,1,5,0,0,1,0,1,1,1,1,1,96.65,1588.25,0.0,0,490.11,5,0,5228,1,0,0,0
1,26,0,0,0,0,0,1,1,5.63,0,1,52,0,0,1,1,1,1,1,1,1,75.5,75.5,0.0,0,5.63,5,0,2954,0,0,0,0
1,44,0,1,1,1,7,12,1,4.71,0,0,0,0,0,0,0,0,0,0,0,0,19.7,258.35,0.0,0,56.52,4,0,5104,0,1,1,0
0,51,0,1,0,1,6,72,1,43.91,0,0,0,0,0,0,0,0,0,0,0,0,20.5,1502.25,0.0,0,3161.5199999999995,4,0,6302,0,1,1,0
1,33,0,0,0,0,0,1,1,35.88,0,0,0,0,0,0,0,0,0,0,0,0,19.2,19.2,0.0,0,35.88,3,0,4629,0,0,1,0
1,50,0,1,1,1,9,60,1,38.44,1,1,57,0,0,0,0,0,0,0,1,0,74.35,4453.3,0.0,0,2306.4,5,0,5100,0,0,0,0
0,38,0,1,0,1,10,61,0,0.0,0,1,17,0,1,1,1,1,0,0,1,0,51.35,3244.4,0.0,0,0.0,3,0,4159,0,1,1,0
0,27,0,1,0,1,9,6,1,5.69,0,1,27,0,0,0,0,0,0,0,1,0,45.65,323.45,0.0,0,34.14,4,0,4227,0,0,1,0
1,29,0,1,1,1,9,72,1,27.16,0,0,0,0,0,0,0,0,0,0,0,0,20.3,1401.15,0.0,0,1955.52,3,0,5265,0,1,0,0
0,42,0,0,0,0,0,32,1,32.02,1,1,3,0,1,0,0,0,0,0,1,1,54.2,1739.6,0.0,0,1024.64,5,0,4454,0,0,0,0
1,52,0,1,0,1,1,65,1,19.84,1,1,2,0,1,0,0,0,1,1,0,1,90.65,5931.0,0.0,110,1289.6,5,0,6358,0,0,0,0
0,54,0,1,1,1,10,45,0,0.0,0,1,18,1,0,0,0,1,1,1,1,1,50.9,2333.85,0.0,0,0.0,3,0,3937,0,0,0,0
1,20,0,0,0,0,0,42,1,27.64,1,0,0,0,0,0,0,0,0,0,0,0,25.05,949.85,0.0,0,1160.88,5,0,3756,1,0,0,0
1,64,0,0,0,0,0,8,1,11.58,1,1,7,0,0,0,0,0,0,0,1,1,74.85,572.45,0.0,0,92.64,4,0,5514,0,0,0,0
1,38,0,0,1,0,0,32,1,16.94,0,0,0,0,0,0,0,0,0,0,0,0,20.5,696.8,0.0,0,542.08,4,0,3114,0,1,1,0
1,33,0,0,0,0,0,1,1,46.23,0,1,25,1,0,0,0,0,0,0,1,0,47.95,47.95,0.0,0,46.23,4,0,5092,0,0,0,0
0,25,0,1,0,1,7,1,1,40.63,0,1,52,0,0,0,0,0,0,0,0,1,45.0,45.0,0.0,10,40.63,5,0,5669,0,0,0,0
0,24,0,0,0,0,0,4,1,9.75,1,0,0,0,0,0,0,0,0,0,0,1,25.3,116.95,0.0,0,39.0,3,0,3808,0,1,1,0
0,23,0,1,0,1,7,56,1,21.21,1,0,0,0,0,0,0,0,0,0,0,0,24.3,1261.7,0.0,0,1187.76,5,0,5052,1,0,0,0
1,61,0,0,0,0,0,45,1,10.36,0,1,6,1,0,1,0,1,1,1,1,1,75.95,3273.8,0.0,0,466.2,4,0,2185,0,0,0,0
0,22,0,1,1,1,5,71,1,22.36,0,0,0,0,0,0,0,0,0,0,0,0,19.7,1415.85,0.0,0,1587.56,3,0,5921,0,1,1,0
1,49,0,1,0,1,3,59,1,16.06,0,1,4,1,1,1,0,1,0,0,1,0,66.4,3958.2,0.0,0,947.54,3,0,6432,1,0,1,0
1,37,0,0,0,0,0,69,0,0.0,0,1,19,0,1,1,0,0,0,0,0,1,35.75,2492.25,0.0,150,0.0,5,0,4043,1,0,0,0
1,62,0,0,0,0,0,19,1,17.17,0,0,0,0,0,0,0,0,0,0,0,0,18.8,279.2,0.0,0,326.23,3,0,2916,1,0,1,0
0,24,0,1,1,1,8,55,1,27.75,0,0,0,0,0,0,0,0,0,0,0,0,19.4,1083.0,0.0,0,1526.25,5,0,5366,0,1,1,0
0,48,0,0,0,0,0,38,1,32.63,0,0,0,0,0,0,0,0,0,0,0,0,19.3,755.5,0.0,0,1239.94,5,0,4705,1,0,0,1
1,35,0,1,1,1,4,46,1,14.91,0,0,0,0,0,0,0,0,0,0,0,1,20.1,936.85,0.0,0,685.86,5,0,3392,0,1,0,1
0,22,0,1,0,1,5,65,1,34.31,0,1,71,1,0,1,1,0,0,0,1,0,58.9,3857.1,0.0,0,2230.15,4,0,5657,0,1,1,0
1,21,0,1,1,1,6,71,1,11.3,0,0,0,0,0,0,0,0,0,0,0,0,19.45,1378.45,0.0,0,802.3000000000001,4,0,5497,0,1,0,1
1,37,0,1,0,1,4,6,1,47.29,1,0,0,0,0,0,0,0,0,0,0,0,25.1,171.0,0.0,0,283.74,4,0,5161,1,0,0,1
0,42,0,1,1,1,4,64,1,13.95,1,1,11,1,0,0,1,1,1,1,1,1,104.4,6721.6,0.0,0,892.8,4,0,5133,1,0,0,0
1,49,0,0,0,0,0,1,1,30.73,0,1,10,0,0,0,0,0,0,0,1,1,44.05,44.05,0.0,0,30.73,5,0,5925,0,0,0,0
1,48,0,1,1,0,0,72,1,19.64,1,0,0,0,0,0,0,0,0,0,0,0,24.1,1734.65,0.0,0,1414.08,4,0,4264,0,1,1,0
1,50,0,0,0,0,0,1,1,16.34,0,1,4,0,0,0,0,0,0,0,1,1,45.55,45.55,0.0,0,16.34,4,0,3173,0,0,0,1
0,41,0,1,1,1,9,51,1,27.23,1,1,75,1,1,0,0,0,1,1,1,1,93.8,4539.35,0.0,0,1388.73,3,0,5457,0,0,0,0
0,45,0,1,1,1,1,41,1,23.95,0,0,0,0,0,0,0,0,0,0,0,0,19.7,804.25,0.0,0,981.95,3,0,2902,0,1,0,0
0,59,0,1,0,1,6,72,1,43.12,0,1,22,1,1,1,0,1,0,0,1,1,70.65,5011.15,0.0,0,3104.64,3,0,5176,0,1,1,0
0,64,0,1,0,1,6,43,1,21.08,1,1,14,1,1,0,1,1,1,1,1,0,86.45,3574.5,0.0,0,906.44,4,0,3110,0,1,1,0
1,64,0,1,0,1,6,72,1,23.27,1,1,3,1,1,1,1,1,1,1,1,1,114.1,8086.4,0.0,0,1675.44,3,0,4965,0,1,1,0
1,21,0,1,0,1,1,47,1,20.93,1,1,85,0,0,0,0,1,1,1,0,1,95.2,4563.0,0.0,80,983.71,5,0,4977,1,0,1,0
1,61,0,0,0,0,0,72,1,46.1,1,1,27,1,1,1,1,1,1,1,1,0,88.55,6362.35,0.0,0,3319.2000000000003,4,0,6468,0,1,1,0
1,23,0,0,0,0,0,3,1,16.39,0,0,0,0,0,0,0,0,0,0,0,1,20.75,67.1,0.0,0,49.17,5,0,2406,0,0,1,0
1,39,0,0,0,0,0,26,0,0.0,0,1,6,1,1,0,0,0,1,1,1,1,44.65,1156.55,0.0,0,0.0,4,0,4512,0,0,0,0
1,28,0,1,1,1,9,29,1,1.41,0,1,73,1,0,0,0,0,1,1,1,1,60.2,1834.15,0.0,0,40.89,3,0,5517,0,0,1,0
1,50,0,0,0,0,0,27,1,20.29,0,1,21,1,1,0,0,0,0,0,1,0,55.45,1477.65,0.0,0,547.8299999999999,3,0,3616,1,0,0,0
1,30,0,1,1,1,6,24,1,44.57,0,1,26,1,1,0,1,0,1,1,1,1,70.3,1706.45,0.0,0,1069.68,3,0,3359,0,0,1,0
1,60,0,1,0,1,1,67,1,21.17,0,1,13,1,0,1,1,0,0,0,0,1,60.4,3953.7,0.0,40,1418.39,3,0,5356,0,1,0,0
0,55,0,0,0,0,0,23,1,9.04,0,1,8,0,1,1,0,0,0,0,1,0,55.8,1327.85,0.0,0,207.92,3,0,2499,1,0,0,0
1,63,0,0,0,0,0,14,0,0.0,0,1,12,0,1,0,0,0,0,0,1,1,31.1,419.7,0.0,0,0.0,5,0,3448,0,0,0,1
1,46,0,0,1,0,0,16,1,13.99,1,1,18,1,1,0,0,0,1,1,1,1,69.1,1083.7,0.0,0,223.84,4,0,5172,0,0,0,0
0,47,0,1,0,1,1,46,0,0.0,0,1,8,0,0,0,0,1,1,1,1,1,43.95,2007.85,0.0,0,0.0,3,0,4818,0,0,0,0
1,62,0,0,0,0,0,68,1,11.5,1,1,29,1,1,0,1,1,1,1,1,1,86.5,5882.75,0.0,0,782.0,4,0,4280,0,1,0,0
1,51,0,0,0,0,0,38,1,28.0,1,1,22,1,1,1,1,0,0,0,0,0,69.95,2657.55,0.0,90,1064.0,3,0,5858,0,0,0,0
1,49,0,0,0,0,0,17,1,34.98,0,1,21,0,1,1,0,0,1,1,1,1,90.95,1612.2,0.0,0,594.66,5,0,5687,0,0,1,0
1,25,0,1,1,1,1,4,1,24.57,0,0,0,0,0,0,0,0,0,0,0,0,19.9,76.65,0.0,0,98.28,4,0,2347,0,1,0,1
0,35,0,0,0,0,0,12,1,26.67,0,0,0,0,0,0,0,0,0,0,0,0,20.15,260.7,0.0,0,320.04,5,0,4628,1,0,0,0
1,57,0,1,0,1,1,72,1,34.97,1,1,11,1,1,1,1,1,1,1,1,1,90.6,6441.85,0.0,0,2517.84,3,0,4528,0,1,1,0
1,58,0,0,0,0,0,3,1,15.6,0,1,9,0,0,0,0,1,1,1,1,1,92.0,266.8,0.0,0,46.8,3,0,4345,0,0,0,0
0,38,0,0,0,0,0,41,1,32.66,1,0,0,0,0,0,0,0,0,0,0,1,24.85,962.25,0.0,0,1339.06,3,0,3089,1,0,0,1
1,55,0,0,0,0,0,40,0,0.0,0,1,12,0,1,0,1,0,0,0,0,0,36.0,1382.9,0.0,130,0.0,3,0,5323,1,0,1,0
0,44,0,0,0,0,0,7,1,3.34,0,1,13,1,1,0,1,1,1,1,1,1,78.5,571.05,0.0,0,23.38,4,0,3601,0,0,0,0
1,24,0,0,0,0,0,69,1,7.18,0,0,0,0,0,0,0,0,0,0,0,0,19.95,1399.35,0.0,0,495.42,4,0,4328,0,1,1,0
1,64,0,1,0,1,1,7,1,21.09,0,0,0,0,0,0,0,0,0,0,0,0,20.65,150.0,0.0,0,147.63,5,0,2874,1,0,0,1
0,22,0,1,1,1,1,5,0,0.0,0,1,59,0,1,0,0,0,0,0,1,1,30.5,167.2,0.0,0,0.0,3,0,5973,0,0,0,0
0,57,0,1,1,1,1,72,1,6.41,1,1,14,1,1,1,1,1,0,0,1,0,106.1,7657.4,0.0,0,461.52,4,0,5146,0,1,1,0
1,64,0,1,0,1,1,44,1,27.4,0,0,0,0,0,0,0,0,0,0,0,1,20.5,865.05,0.0,0,1205.6,3,0,3093,1,0,0,0
0,59,0,0,0,0,0,65,1,27.68,1,1,6,0,1,1,0,1,0,0,0,1,95.5,6153.85,0.0,80,1799.2,5,0,6153,1,0,0,0
0,20,0,0,0,0,0,3,1,40.99,1,1,48,0,0,0,1,1,0,0,1,0,64.6,174.2,0.0,0,122.97,5,0,5277,0,0,0,0
1,45,0,0,0,0,0,24,1,2.33,0,1,2,0,0,0,1,0,0,0,1,1,51.1,1269.6,0.0,0,55.92,5,0,2515,0,0,1,0
1,28,0,0,0,0,0,24,1,30.07,0,1,69,1,0,0,1,0,0,0,1,0,54.95,1348.5,0.0,0,721.6800000000001,3,0,3407,0,0,0,0
1,43,0,1,0,1,1,22,1,20.78,0,0,0,0,0,0,0,0,0,0,0,1,20.45,471.55,0.0,0,457.16,4,0,3727,0,0,0,0
1,33,0,1,0,1,10,70,1,30.06,1,1,24,0,1,1,1,1,1,1,1,1,85.95,5931.75,0.0,0,2104.2,5,0,6354,0,1,1,0
1,55,0,1,1,1,1,25,1,25.87,1,1,76,0,0,0,0,1,0,0,0,0,60.35,1404.65,0.0,10,646.75,4,0,3192,0,0,0,0
1,24,0,1,1,0,0,37,1,8.21,0,0,0,0,0,0,0,0,0,0,0,0,19.8,726.1,0.0,0,303.77000000000004,3,0,2745,0,1,0,0
0,39,0,1,0,1,9,59,1,24.81,1,1,24,0,0,1,1,1,0,0,1,1,72.1,4194.85,0.0,0,1463.79,5,0,6225,0,1,0,0
1,19,0,1,1,1,1,1,1,36.32,0,1,85,0,0,0,0,0,1,1,1,1,81.05,81.05,0.0,0,36.32,5,0,4396,0,0,0,0
1,28,0,0,0,0,0,3,1,37.01,0,0,0,0,0,0,0,0,0,0,0,1,20.5,76.95,0.0,0,111.03,5,0,5296,0,0,0,0
0,29,0,1,0,1,3,53,1,41.82,1,1,69,0,1,1,1,1,1,1,1,1,111.8,5809.75,0.0,0,2216.46,3,0,5713,1,0,0,0
1,27,0,0,0,0,0,1,1,42.15,0,0,0,0,0,0,0,0,0,0,0,0,20.2,20.2,0.0,0,42.15,3,0,3586,0,0,0,1
1,59,0,0,0,0,0,20,1,30.13,0,0,0,0,0,0,0,0,0,0,0,1,19.7,415.9,0.0,0,602.6,4,0,2860,1,0,0,1
0,61,0,0,0,0,0,51,1,29.87,0,0,0,0,0,0,0,0,0,0,0,1,19.85,996.95,0.0,0,1523.37,5,0,5089,1,0,0,0
0,56,0,1,0,1,4,51,1,47.18,0,1,12,1,1,0,1,0,0,0,1,1,60.5,3145.15,0.0,0,2406.18,3,0,4207,1,0,0,0
0,21,0,1,1,1,1,13,1,42.23,0,0,0,0,0,0,0,0,0,0,0,0,19.55,265.3,0.0,0,548.99,4,0,2816,0,1,0,1
0,28,0,0,0,0,0,1,1,10.21,0,0,0,0,0,0,0,0,0,0,0,0,20.9,20.9,0.0,0,10.21,5,0,3901,0,0,0,1
1,53,0,0,1,0,0,1,1,10.14,0,0,0,0,0,0,0,0,0,0,0,1,21.05,21.05,0.0,0,10.14,3,0,3389,0,0,0,1
1,46,0,0,0,0,0,63,1,18.05,1,1,11,1,1,1,1,0,0,0,0,0,71.5,4576.3,0.0,70,1137.15,3,0,5342,1,0,0,0
1,64,0,0,0,0,0,3,1,33.53,0,1,30,0,0,0,0,0,1,1,1,0,54.65,189.1,0.0,0,100.59,5,0,2168,0,0,0,1
1,49,0,0,0,0,0,46,1,30.99,0,0,0,0,0,0,0,0,0,0,0,0,19.2,908.15,0.0,0,1425.54,4,0,2776,0,1,1,0
1,31,0,0,0,0,0,1,1,3.97,1,1,11,0,0,0,0,0,0,0,1,1,49.8,49.8,0.0,0,3.97,4,0,4796,0,0,1,0
0,60,0,1,1,1,8,71,1,11.13,0,0,0,0,0,0,0,0,0,0,0,0,20.5,1500.95,0.0,0,790.23,4,0,4941,0,1,0,0
1,38,0,1,1,1,10,55,1,22.56,1,1,56,0,0,1,0,1,0,0,1,1,90.4,5099.15,0.0,0,1240.8,5,0,4603,0,0,1,0
0,38,0,0,0,0,0,70,1,13.4,1,1,3,0,1,1,1,0,0,0,0,1,90.25,6385.95,0.0,100,938.0,3,0,5327,1,0,0,0
1,32,0,1,1,1,10,67,1,11.31,1,1,57,1,0,0,1,1,1,1,1,0,104.6,6885.75,0.0,0,757.77,3,0,4743,0,1,0,0
1,27,0,1,0,1,6,14,1,4.05,0,1,59,0,0,1,0,0,0,0,1,0,50.2,668.85,0.0,0,56.7,3,0,4253,0,0,1,0
0,28,0,1,1,1,5,20,1,38.71,1,1,48,0,0,1,1,0,1,1,1,1,95.5,1916.2,0.0,0,774.2,3,0,3186,0,0,0,0
0,56,0,1,1,1,6,49,1,8.18,1,1,53,0,0,0,0,1,1,1,1,1,95.4,4613.95,0.0,0,400.82,5,0,6136,0,0,0,0
0,32,0,0,0,0,0,72,1,2.25,1,1,16,1,1,1,0,1,0,0,1,1,101.3,7261.25,0.0,0,162.0,3,0,5513,0,1,0,0
0,25,0,1,0,1,1,46,1,44.74,1,1,82,1,0,0,0,0,0,1,1,0,53.1,2459.8,0.0,0,2058.04,3,0,3358,0,0,0,0
1,57,0,0,0,0,0,24,1,13.13,1,1,14,0,1,1,0,0,0,0,0,1,84.85,2048.8,0.0,80,315.12,4,0,2941,0,0,0,0
0,52,0,1,1,1,9,5,0,0.0,0,1,19,0,1,0,1,0,0,0,1,0,34.25,163.55,0.0,0,0.0,5,0,5100,0,0,0,0
0,21,0,1,1,1,6,33,1,11.01,1,1,73,0,1,1,1,0,0,1,1,0,88.6,2888.7,0.0,0,363.33,3,0,3648,0,0,1,0
0,23,0,0,0,0,0,42,1,29.44,1,1,41,1,1,0,0,0,0,1,1,1,60.15,2421.6,0.0,0,1236.48,3,0,5988,1,0,0,0
1,21,0,0,0,0,0,23,1,41.94,0,1,30,1,0,1,0,1,1,1,1,1,99.95,2292.75,0.0,0,964.62,3,0,3515,1,0,1,0
1,26,0,0,0,0,0,8,1,41.93,0,1,59,0,0,0,0,0,0,1,1,0,70.7,553.4,0.0,0,335.44,5,0,4946,0,0,0,0
1,32,0,0,0,0,0,66,1,11.56,0,1,30,1,1,0,0,0,0,0,1,1,54.8,3465.7,0.0,0,762.96,4,0,4621,1,0,0,1
0,22,0,0,0,0,0,53,1,8.33,0,1,73,0,1,1,0,1,1,1,1,1,100.3,5200.8,0.0,0,441.49,4,0,5377,1,0,0,1
0,61,0,0,0,0,0,60,0,0.0,0,1,4,1,0,1,0,1,1,1,1,0,53.6,3237.05,0.0,0,0.0,3,0,4173,0,1,0,0
0,32,0,0,0,0,0,20,1,10.9,0,0,0,0,0,0,0,0,0,0,0,1,19.35,433.75,0.0,0,218.0,5,0,5811,1,0,1,0
0,25,0,1,1,1,10,23,1,9.84,1,1,71,0,0,0,0,0,1,1,1,0,85.6,1868.4,0.0,0,226.32,3,0,3513,0,0,0,0
1,23,0,1,0,1,8,72,1,35.07,0,1,53,1,0,1,1,1,1,1,1,1,80.8,5728.55,0.0,0,2525.04,5,0,4689,0,1,0,0
1,43,0,0,0,0,0,21,1,16.81,0,0,0,0,0,0,0,0,0,0,0,0,19.6,390.4,0.0,0,353.01,4,0,4562,0,1,0,1
0,21,0,0,0,0,0,57,1,36.14,0,1,48,0,1,1,1,1,0,1,1,0,69.75,3894.4,0.0,0,2059.98,3,0,4487,0,1,0,1
0,42,0,1,1,1,9,45,1,21.73,0,0,0,0,0,0,0,0,0,0,0,1,20.0,886.4,0.0,0,977.85,4,0,5169,0,1,0,0
1,35,0,0,0,0,0,10,1,26.43,1,1,13,0,1,1,0,0,1,1,1,1,95.25,1021.55,0.0,0,264.3,3,0,4810,0,0,0,0
1,49,0,0,1,0,0,14,1,40.66,0,0,0,0,0,0,0,0,0,0,0,0,19.95,268.4,0.0,0,569.24,5,0,5770,0,0,1,0
1,42,0,1,0,1,3,27,1,11.83,1,1,14,1,0,0,1,1,1,1,1,0,80.85,2204.35,0.0,0,319.41,3,0,4732,1,0,1,0
0,59,0,1,1,0,0,69,1,28.53,1,1,24,0,1,0,1,0,1,1,1,1,93.3,6398.05,0.0,0,1968.57,5,0,5205,0,1,0,0
0,59,0,1,0,1,7,35,0,0.0,0,1,24,1,0,0,1,1,0,0,0,1,46.35,1662.05,0.0,140,0.0,4,0,4577,0,1,1,0
1,33,0,1,0,1,3,45,1,39.82,1,1,13,0,1,1,0,1,1,1,1,0,78.75,3600.65,0.0,0,1791.9,3,0,2595,1,0,1,0
0,60,0,0,0,0,0,17,1,22.61,0,1,19,0,1,0,0,1,0,0,1,1,83.55,1329.15,0.0,0,384.37,5,0,5564,0,0,0,0
1,62,0,0,0,0,0,22,1,20.46,0,0,0,0,0,0,0,0,0,0,0,0,19.6,422.5,0.0,0,450.12,5,0,2203,1,0,1,0
1,21,0,1,0,1,5,67,1,2.12,0,1,58,1,0,1,1,0,1,1,1,0,67.85,4627.65,0.0,0,142.04000000000002,3,0,4792,0,1,1,0
0,45,0,1,1,1,8,67,1,17.79,1,1,22,0,0,1,1,1,1,1,1,1,105.65,6717.9,0.0,0,1191.9299999999998,5,0,6383,0,1,0,0
0,30,0,0,0,0,0,5,1,3.37,0,0,0,0,0,0,0,0,0,0,0,0,20.15,117.95,0.0,0,16.85,4,0,5020,0,0,1,0
1,47,0,0,0,0,0,54,0,0.0,0,1,10,1,0,0,1,1,0,0,1,0,45.2,2460.55,0.0,0,0.0,4,0,5435,0,1,1,0
1,56,0,1,0,1,8,70,1,27.97,1,1,2,1,1,1,1,1,0,0,1,1,79.25,5731.85,0.0,0,1957.9,3,0,5085,0,1,0,0
1,51,0,1,1,1,5,53,1,26.84,1,1,12,1,0,1,1,1,1,1,1,0,85.7,4616.1,0.0,0,1422.52,5,0,5957,0,0,0,0
0,63,0,0,0,0,0,31,1,33.71,0,0,0,0,0,0,0,0,0,0,0,0,20.1,589.25,0.0,0,1045.01,3,0,3086,1,0,1,0
1,56,0,1,1,1,8,13,1,28.15,0,1,56,0,1,1,1,0,0,0,1,0,61.8,750.1,0.0,0,365.95,3,0,4749,0,0,0,0
0,33,0,1,1,1,6,28,1,41.41,1,1,30,0,0,0,0,0,0,0,1,0,49.9,1410.25,0.0,0,1159.48,5,0,5250,0,0,1,0
1,62,0,1,0,1,8,38,1,6.97,0,0,0,0,0,0,0,0,0,0,0,0,20.4,743.5,0.0,0,264.86,5,0,3756,0,1,0,0
1,28,0,1,0,1,9,52,1,10.4,0,1,85,1,1,0,0,1,1,1,1,1,75.4,3865.45,0.0,0,540.8000000000001,5,0,5211,1,0,1,0
1,42,0,1,1,1,2,62,1,1.76,0,1,20,1,1,1,1,1,1,1,1,0,108.15,6825.65,0.0,0,109.12,4,0,5298,0,1,1,0
0,40,0,0,0,0,0,16,1,22.3,0,1,28,0,1,0,0,0,1,1,1,1,86.25,1340.1,0.0,0,356.8,5,0,3511,0,0,0,0
1,57,0,0,0,0,0,12,1,49.0,0,1,23,0,0,1,0,1,1,1,1,0,95.7,1184.0,0.0,0,588.0,5,0,5527,1,0,0,0
0,63,0,1,1,1,1,72,1,31.83,1,1,14,1,1,1,1,1,1,1,1,1,116.85,8477.7,0.0,0,2291.76,3,0,4055,0,1,0,0
0,33,0,1,0,1,1,24,1,32.86,0,0,0,0,0,0,0,0,0,0,0,0,20.15,456.85,0.0,0,788.64,3,0,3573,1,0,1,0
0,64,0,0,0,0,0,15,1,39.49,0,0,0,0,0,0,0,0,0,0,0,0,19.6,331.6,0.0,0,592.35,3,0,2722,0,1,1,0
1,54,0,0,1,0,0,2,1,14.88,1,1,12,1,1,0,0,0,0,0,1,0,60.95,134.6,0.0,0,29.76,4,0,3172,0,0,0,0
0,40,0,1,1,1,3,5,0,0.0,0,1,53,0,0,0,0,0,0,0,1,0,25.05,125.5,0.0,0,0.0,5,0,2071,0,0,1,0
1,20,0,1,0,1,8,41,1,2.43,0,1,69,1,1,1,0,0,0,1,1,1,60.3,2511.3,0.0,0,99.63,3,0,4565,1,0,0,0
0,26,0,0,1,0,0,43,1,5.6,0,1,30,1,1,0,0,0,1,1,1,1,63.95,2737.05,0.0,0,240.8,3,0,4205,0,0,0,0
1,30,0,1,0,1,2,71,1,28.58,1,1,30,1,1,1,1,1,1,1,1,0,90.55,6404.0,0.0,0,2029.18,4,0,5007,0,1,0,0
1,29,0,0,0,0,0,7,1,9.43,0,0,0,0,0,0,0,0,0,0,0,0,19.45,165.35,0.0,0,66.00999999999999,5,0,2600,0,1,1,0
1,48,0,0,0,0,0,7,1,30.58,0,0,0,0,0,0,0,0,0,0,0,0,19.5,128.6,0.0,0,214.06,5,0,4271,1,0,1,0
0,30,0,0,0,0,0,69,1,23.92,1,1,42,0,1,1,1,1,1,1,1,1,110.5,7455.45,0.0,0,1650.48,4,0,4803,0,1,0,0
0,29,0,0,1,0,0,1,0,0.0,0,1,48,0,0,0,0,0,0,0,0,0,24.7,24.7,0.0,70,0.0,5,0,3065,0,0,1,0
1,36,0,0,0,0,0,3,1,44.42,0,1,6,1,0,1,0,1,1,1,1,1,77.4,206.15,0.0,0,133.26,4,0,5528,0,0,0,0
0,33,0,1,0,1,6,69,1,34.49,1,1,29,0,1,1,0,0,0,0,1,1,85.4,5869.4,0.0,0,2379.81,5,0,5976,0,0,0,0
0,44,0,1,0,1,1,71,0,0.0,0,1,16,1,1,1,1,0,0,0,1,1,47.6,3377.8,0.0,0,0.0,3,0,4795,0,1,0,0
0,19,0,1,1,0,0,69,1,25.18,0,0,0,0,0,0,0,0,0,0,0,0,19.4,1346.2,0.0,0,1737.42,5,0,6408,0,1,1,0
0,35,0,0,0,0,0,48,1,10.5,1,1,12,0,0,1,1,1,1,1,1,1,103.85,4946.05,0.0,0,504.0,5,0,4304,0,0,0,0
1,30,0,0,0,0,0,45,1,5.97,1,1,73,1,0,1,1,1,1,1,1,1,108.45,4964.7,0.0,0,268.65,3,0,5093,0,0,1,0
1,54,0,0,0,0,0,51,1,42.93,1,1,11,0,1,0,0,0,0,0,0,0,81.0,4085.75,0.0,10,2189.43,3,0,4121,0,0,0,0
1,39,0,0,0,0,0,72,1,11.41,1,1,17,1,1,1,1,1,1,1,1,0,86.65,6224.8,0.0,0,821.52,3,0,4621,0,1,0,0
1,33,0,1,1,1,1,37,1,38.89,1,1,29,0,1,1,0,1,0,0,1,1,92.95,3415.25,0.0,0,1438.93,4,0,3462,0,0,0,0
